Level,vendorCode,vendorName,deviceCode,deviceName,subvendorCode,subvendorName
"3","1000","Broadcom / LSI","0020","53c1010 Ultra3 SCSI Adapter","1de1 1020","DC-390U3W"
"2","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","N/A","N/A"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","1000 1000","LSI53C1000/1000R/1010R/1010-66 PCI to Ultra160 SCSI Controller"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","1000 1010","Asus TR-DLS onboard 53C1010-66"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","103c 1300","Ultra160 SCSI [AB306A]"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","103c 1310","Ultra160 SCSI [A9918A]"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","103c 1330","Ultra160 SCSI [A7059A]"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","103c 1340","Ultra160 SCSI [A7060A]"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","124b 1070","PMC-USCSI3"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","4c53 1080","CT8 mainboard"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","4c53 1300","P017 mezzanine (32-bit PMC)"
"3","1000","Broadcom / LSI","0021","53c1010 66MHz  Ultra3 SCSI Adapter","4c53 1310","P017 mezzanine (64-bit PMC)"
"2","1000","Broadcom / LSI","002f","MegaRAID SAS 2208 IOV [Thunderbolt]","N/A","N/A"
"3","1000","Broadcom / LSI","002f","MegaRAID SAS 2208 IOV [Thunderbolt]","1028 1f39","SPERC8-e"
"3","1000","Broadcom / LSI","002f","MegaRAID SAS 2208 IOV [Thunderbolt]","1028 1f3e","SPERC 8"
"2","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","N/A","N/A"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","0e11 00da","ProLiant ML 350"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1028 0123","LSI Logic 1020/1030"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1028 014a","LSI Logic 1020/1030"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1028 016c","PowerEdge 1850 MPT Fusion SCSI/RAID (Perc 4)"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1028 0183","LSI Logic 1020/1030"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1028 018a","PERC 4/IM"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1028 1010","LSI U320 SCSI Controller"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","103c 12c5","Ultra320 SCSI [A7173A]"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","103c 1323","Core I/O LAN/SCSI Combo [AB314A]"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","103c 3108","Single Channel Ultra320 SCSI HBA G2"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","103c 322a","SC11Xe Ultra320 Single Channel PCIe x4 SCSI Host Bus Adapter (412911-B21)"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","124b 1170","PMC-USCSI320"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","15ad 1976","LSI Logic Parallel SCSI Controller"
"3","1000","Broadcom / LSI","0030","53c1030 PCI-X Fusion-MPT Dual Ultra320 SCSI","1734 1052","PRIMERGY BX/RX/TX S2 series onboard SCSI(IME)"
"2","1000","Broadcom / LSI","0031","53c1030ZC PCI-X Fusion-MPT Dual Ultra320 SCSI","N/A","N/A"
"2","1000","Broadcom / LSI","0032","53c1035 PCI-X Fusion-MPT Dual Ultra320 SCSI","N/A","N/A"
"3","1000","Broadcom / LSI","0032","53c1035 PCI-X Fusion-MPT Dual Ultra320 SCSI","1000 1000","LSI53C1020/1030 PCI-X to Ultra320 SCSI Controller"
"2","1000","Broadcom / LSI","0033","1030ZC_53c1035 PCI-X Fusion-MPT Dual Ultra320 SCSI","N/A","N/A"
"2","1000","Broadcom / LSI","0040","53c1035 PCI-X Fusion-MPT Dual Ultra320 SCSI","N/A","N/A"
"3","1000","Broadcom / LSI","0040","53c1035 PCI-X Fusion-MPT Dual Ultra320 SCSI","1000 0033","MegaRAID SCSI 320-2XR"
"3","1000","Broadcom / LSI","0040","53c1035 PCI-X Fusion-MPT Dual Ultra320 SCSI","1000 0066","MegaRAID SCSI 320-2XRWS"
"2","1000","Broadcom / LSI","0041","53C1035ZC PCI-X Fusion-MPT Dual Ultra320 SCSI","N/A","N/A"
"2","1000","Broadcom / LSI","0050","SAS1064 PCI-X Fusion-MPT SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0050","SAS1064 PCI-X Fusion-MPT SAS","1028 1f04","SAS 5/E"
"3","1000","Broadcom / LSI","0050","SAS1064 PCI-X Fusion-MPT SAS","1028 1f09","SAS 5i/R"
"2","1000","Broadcom / LSI","0052","MegaRAID SAS-3 3216/3224 [Cutlass]","N/A","N/A"
"2","1000","Broadcom / LSI","0053","MegaRAID SAS-3 3216/3224 [Cutlass]","N/A","N/A"
"3","1000","Broadcom / LSI","0053","MegaRAID SAS-3 3216/3224 [Cutlass]","1000 9350","MegaRAID SAS 9341-16i"
"3","1000","Broadcom / LSI","0053","MegaRAID SAS-3 3216/3224 [Cutlass]","1000 9351","MegaRAID SAS 9341-24i"
"2","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","1028 1f04","SAS 5/E Adapter Controller"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","1028 1f05","SAS 5/i Adapter Controller"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","1028 1f06","SAS 5/i Integrated Controller"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","1028 1f07","SAS 5/iR Integrated RAID Controller"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","1028 1f08","SAS 5/iR Integrated RAID Controller"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","1028 1f09","SAS 5/iR Adapter RAID Controller"
"3","1000","Broadcom / LSI","0054","SAS1068 PCI-X Fusion-MPT SAS","15ad 1976","SAS Controller"
"2","1000","Broadcom / LSI","0055","SAS1068 PCI-X Fusion-MPT SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0055","SAS1068 PCI-X Fusion-MPT SAS","1033 8336","SAS1068"
"2","1000","Broadcom / LSI","0056","SAS1064ET PCI-Express Fusion-MPT SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0056","SAS1064ET PCI-Express Fusion-MPT SAS","1014 03bb","ServeRAID BR10il SAS/SATA Controller v2"
"3","1000","Broadcom / LSI","0056","SAS1064ET PCI-Express Fusion-MPT SAS","8086 34dc","AXX4SASMOD RAID Controller"
"2","1000","Broadcom / LSI","0057","M1064E MegaRAID SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0057","M1064E MegaRAID SAS","8086 346c","Embedded Software RAID Technology II (ESTRII)"
"2","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","1000 3140","SAS3081E-R 8-Port SAS/SATA Host Bus Adapter"
"3","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","1028 021d","SAS 6/iR Integrated Workstations RAID Controller"
"3","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","1028 1f0e","SAS 6/iR Adapter RAID Controller"
"3","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","1028 1f0f","SAS 6/iR Integrated Blades RAID Controller"
"3","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","1028 1f10","SAS 6/iR Integrated RAID Controller"
"3","1000","Broadcom / LSI","0058","SAS1068E PCI-Express Fusion-MPT SAS","103c 3229","SC44Ge Host Bus Adapter"
"2","1000","Broadcom / LSI","0059","MegaRAID SAS 8208ELP/8208ELP","N/A","N/A"
"2","1000","Broadcom / LSI","005a","SAS1066E PCI-Express Fusion-MPT SAS","N/A","N/A"
"2","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","N/A","N/A"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9265","MegaRAID SAS 9265-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9266","MegaRAID SAS 9266-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9267","MegaRAID SAS 9267-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9268","MegaRAID SAS 9265CV-8i / 9270CV-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9269","MegaRAID SAS 9266-4i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9270","MegaRAID SAS 9270-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9271","MegaRAID SAS 9271-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9272","MegaRAID SAS 9272-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9273","MegaRAID SAS 9270CV-8i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9274","MegaRAID SAS 9270-4i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9275","MegaRAID SAS 9271-8iCC"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9276","MegaRAID SAS 9271-4i"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9285","MegaRAID SAS 9285-8e"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9288","MegaRAID SAS 9285CV-8e"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9290","MegaRAID SAS 9286-8e"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9291","MegaRAID SAS 9286CV-8e"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1000 9295","MegaRAID SAS 9286CV-8eCC"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1014 040b","ServeRAID M5110 SAS/SATA Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1014 040c","ServeRAID M5120 SAS/SATA Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1014 0412","ServeRAID M5110e SAS/SATA Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f2d","PERC H810 Adapter"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f30","PERC H710 Embedded"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f31","PERC H710P Adapter"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f33","PERC H710P Mini (for blades)"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f34","PERC H710P Mini (for monolithics)"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f35","PERC H710 Adapter"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f37","PERC H710 Mini (for blades)"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","1028 1f38","PERC H710 Mini (for monolithics)"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","15d9 0690","LSI MegaRAID ROMB"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 3510","RMS25PB080 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 3511","RMS25PB040 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 3512","RMT3PB080 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 3513","Integrated RAID Module RMS25CB080"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 3514","RMS25CB040 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 351c","RMS25PB080N RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 351d","RMS25CB080N RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 9265","RS25DB080 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 9268","RS25AB080 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 9285","RS25NB008 RAID Controller"
"3","1000","Broadcom / LSI","005b","MegaRAID SAS 2208 [Thunderbolt]","8086 9288","RS25SB008 RAID Controller"
"2","1000","Broadcom / LSI","005c","SAS1064A PCI-X Fusion-MPT SAS","N/A","N/A"
"2","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","N/A","N/A"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1000 9361","MegaRAID SAS 9361-8i"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1000 9363","MegaRAID SAS 9361-4i"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1000 9364","MegaRAID SAS 9364-8i"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1000 936a","MegaRAID SAS 9364-8i"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1000 9380","MegaRAID SAS 9380-8e"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f41","PERC H830 Adapter"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f42","PERC H730P Adapter"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f43","PERC H730 Adapter"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f47","PERC H730P Mini"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f48","PERC H730P Mini (for blades)"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f49","PERC H730 Mini"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f4a","PERC H730 Mini (for blades)"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f4d","PERC FD33xS"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f4f","PERC H730P Slim"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1f54","PERC FD33xD"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1028 1fd1","PERC H730P MX"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","17aa 1052","ThinkServer RAID 720i"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","17aa 1053","ThinkServer RAID 720ix"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1bd4 0014","12G SAS3108 2G"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1bd4 0015","12G SAS3108 4G"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1d49 0600","ThinkSystem RAID 730-8i 1GB Cache PCIe 12Gb Adapter"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1d49 0608","ThinkSystem RAID 730-8i 2GB Flash PCIe 12Gb Adapter"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","1d49 0609","ThinkSystem RAID 730-8i 4GB Flash PCIe 12Gb Adapter"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","8086 351e","RMS3CC080 RAID Controller"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","8086 351f","RMS3CC040 RAID Controller"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","8086 9360","RS3DC080 RAID Controller"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","8086 9362","RS3DC040 RAID Controller"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","8086 9380","RS3SC008 RAID Controller"
"3","1000","Broadcom / LSI","005d","MegaRAID SAS-3 3108 [Invader]","8086 9381","RS3MC044 RAID Controller"
"2","1000","Broadcom / LSI","005e","SAS1066 PCI-X Fusion-MPT SAS","N/A","N/A"
"2","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","N/A","N/A"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1028 1f44","PERC H330 Adapter"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1028 1f4b","PERC H330 Mini"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1028 1f4c","PERC H330 Mini (for blades)"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1028 1f4d","PERC H330 Embedded (for monolithic)"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1054 306a","SAS 3004 iMR ROMB"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1734 1211","PRAID CP400i [D3307-A12]"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1d49 04db","ServeRAID M1210 SAS/SATA Controller"
"3","1000","Broadcom / LSI","005f","MegaRAID SAS-3 3008 [Fury]","1d49 0504","ThinkSystem RAID 520-8i PCIe 12Gb Adapter"
"2","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","N/A","N/A"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 1006","MegaRAID SAS 8888ELP"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 100a","MegaRAID SAS 8708ELP"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 100e","MegaRAID SAS 8884E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 100f","MegaRAID SAS 8708E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 1010","MegaRAID SATA 350-8ELP"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 1011","MegaRAID SATA 350-4ELP"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 1012","MegaRAID SAS 8704ELP"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1000 1016","MegaRAID SAS 8880EM2"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1014 0363","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1014 0364","SystemX MegaRAID SAS 8808E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1014 0365","SystemX MegaRAID SAS 8884E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1014 0379","SystemX MegaRAID SAS 8880EM2"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1028 1f0a","PERC 6/E Adapter RAID Controller"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1028 1f0b","PERC 6/i Adapter RAID Controller"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1028 1f0c","PERC 6/i Integrated RAID Controller"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1028 1f0d","PERC 6/i Integrated RAID Controller"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1028 1f11","CERC 6/i Integrated RAID Controller"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1033 835a","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1043 824d","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1170 002f","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","1170 0036","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","15d9 c080","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","17aa 6b7c","MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","18a1 0003","LSI MegaRAID SAS PCI Express ROMB"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","8086 1006","RAID Controller SRCSAS28EP"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","8086 100a","RAID Controller SRCSAS28EV"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","8086 1010","RAID Controller SRCSATA28E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","8086 34cc","Integrated RAID Controller SROMBSAS28E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","8086 34cd","Integrated RAID Controller SROMBSAS28E"
"3","1000","Broadcom / LSI","0060","MegaRAID SAS 1078","8086 3505","Integrated RAID Controller SROMBSASMP2"
"2","1000","Broadcom / LSI","0062","SAS1078 PCI-Express Fusion-MPT SAS","N/A","N/A"
"3","1000","Broadcom / LSI","0062","SAS1078 PCI-Express Fusion-MPT SAS","1000 0062","SAS1078 PCI-Express Fusion-MPT SAS"
"2","1000","Broadcom / LSI","0064","SAS2116 PCI-Express Fusion-MPT SAS-2 [Meteor]","N/A","N/A"
"3","1000","Broadcom / LSI","0064","SAS2116 PCI-Express Fusion-MPT SAS-2 [Meteor]","1000 3030","9200-16e 6Gb/s SAS/SATA PCIe x8 External HBA"
"3","1000","Broadcom / LSI","0064","SAS2116 PCI-Express Fusion-MPT SAS-2 [Meteor]","1000 30c0","SAS 9201-16i"
"3","1000","Broadcom / LSI","0064","SAS2116 PCI-Express Fusion-MPT SAS-2 [Meteor]","1000 30d0","9201-16e 6Gb/s SAS/SATA PCIe x8 External HBA"
"2","1000","Broadcom / LSI","0065","SAS2116 PCI-Express Fusion-MPT SAS-2 [Meteor]","N/A","N/A"
"2","1000","Broadcom / LSI","006e","SAS2308 PCI-Express Fusion-MPT SAS-2","N/A","N/A"
"2","1000","Broadcom / LSI","0070","SAS2004 PCI-Express Fusion-MPT SAS-2 [Spitfire]","N/A","N/A"
"3","1000","Broadcom / LSI","0070","SAS2004 PCI-Express Fusion-MPT SAS-2 [Spitfire]","1000 3010","SAS9211-4i"
